input_id,resolved_siret,official_name,confidence_score,match_method,alternatives,found_website,found_address,found_phone,found_email,country,city,postal_code,search_method,error
40PLANQUOIS0,83356198800019,,1.0,DIRECT_ID,[],,,,,,,,,
40PLANTA0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40PMS0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40POMONA0000,52985031500050,POMONA FOODTRADE,1.0,DIRECT_ID,[],,,,,,,,,
40POMONABOUR,,,0.0,NOT_FOUND,[],,,,,,,,,
40POMONATERR,55204499202622,POMONA,1.0,DIRECT_ID,[],,,,,,,,,
40PORSCHE000,,,0.0,NOT_FOUND,[],,,,,,,,,
40PORTES ACC,33469181300052,WESTFALIA FRUIT FRANCE,1.0,DIRECT_ID,[],,,,,,,,,
40PREFECTURE,,,0.0,NOT_FOUND,[],,,,,,,,,
40PREMIUMTRA,53489852300020,PREMIUM TRADING,0.95,STRICT_LOCAL,[],,,,,,,,,
40PRESTANIM0,,,0.0,NOT_FOUND,[],,,,,,,,,
40PRIMEURCOU,52988239100012,PRIMEURS COURTAGE,1.0,DIRECT_ID,[],,,,,,,,,
40PRIMEURS S,,,0.0,NOT_FOUND,[],,,,,,,,,
40PRIMEURSER,,,0.0,NOT_FOUND,[],,,,,,,,,
40PRIMEVER00,49798419500014,PRIMEVER ILE DE FRANCE,1.0,DIRECT_ID,[],,,,,,,,,
40PRIMEVERAG,83116199700018,PRIMEVER ILE DE FRANCE LOGISTIQUE,1.0,DIRECT_ID,[],,,,,,,,,
40PRIMEVERCA,,,0.0,NOT_FOUND,[],,,,,,,,,
40PRIMEVEREU,89479457700011,PRIMEVER EUROPE,1.0,DIRECT_ID,[],,,,,,,,,
40PRIMEVERIN,81115636300020,PRIMEVER INTERNATIONAL,1.0,DIRECT_ID,[],,,,,,,,,
40PRIMEVERPR,79006356400070,PRIMEVER PROVENCE,1.0,DIRECT_ID,[],,,,,,,,,
40PRIMEVERRO,43963656400049,PRIMEVER ROUSSILLON,1.0,DIRECT_ID,[],,,,,,,,,
40PRIMEVERTO,38397199100013,PRIMEVER TOURS,1.0,DIRECT_ID,[],,,,,,,,,
40PRIMEVMEDI,95750830200073,PRIMEVER LOGISTIQUE MEDITERRANEE,1.0,DIRECT_ID,[],,,,,,,,,
40PRIMHERPOR,,,0.0,NOT_FOUND,[],,,,,,,,,
40PRIMOUEST0,69201160400042,PRIMOUEST IMPEX,1.0,DIRECT_ID,[],,,,,,,,,
40PRODELEC00,82003751300018,PROD-ELEC MAINTENANCE,0.95,STRICT_LOCAL,[],,,,,,,,,
40PRODELEXOA,,,0.0,NOT_FOUND,[],,,,,,,,,
40PRODIS0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40PRODIVA000,,,0.0,NOT_FOUND,[],,,,,,,,,
40PROHACCP00,89338093100012,PROHACCP,1.0,DIRECT_ID,[],,,,,,,,,
40PROLOG0000,80827106800096,PROLOG SAS,1.0,DIRECT_ID,[],,,,,,,,,
40PROMAN1110,75074149800190,PROMAN 111,1.0,DIRECT_ID,[],,,,,,,,,
40PROMOBOX00,42297729800039,PROMOBOX,0.8,CALCULATED,"[""50135160500016"", ""89365987000032""]",,,,,,,,,
40PROMOUVOIR,,,0.0,NOT_FOUND,[],,,,,,,,,
40PRONATURA0,40180604700023,PRO NATURA,1.0,DIRECT_ID,[],,,,,,,,,
40PRONATURAR,40180604700114,PRO NATURA,1.0,DIRECT_ID,[],,,,,,,,,
40PROQUAI000,79171464500011,PROQUAI PARIS,1.0,DIRECT_ID,[],,,,,,,,,
40PROSOL0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40PRUDENT000,65715007400026,DOMINIQUE PRUDENT,1.0,DIRECT_ID,[],,,,,,,,,
40PSG0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40PSL0000000,49115648500022,PSL FRANCE,1.0,DIRECT_ID,[],,,,,,,,,
40PUBLIART00,42823403300036,PUBLIART,1.0,DIRECT_ID,[],,,,,,,,,
40PUECHMONTA,45226526700016,PUECH MONTANA,1.0,DIRECT_ID,[],,,,,,,,,
40PUJOL00000,,,0.0,NOT_FOUND,[],,,,,,,,,
40PULPFRUITS,,,0.0,NOT_FOUND,[],,,,,,,,,
40PVH0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40PWC0000000,67200648300362,PRICEWATERHOUSECOOPERS AUDIT,1.0,DIRECT_ID,[],,,,,,,,,
40QAPAINTERI,,,0.0,NOT_FOUND,[],,,,,,,,,
40RANDSTAD00,,,0.0,NOT_FOUND,[],,,,,,,,,
40RAS0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40RAYSER0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40RCTRADING0,83224731600025,RC TRADING,1.0,DIRECT_ID,[],,,,,,,,,
40RDT0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40RECYDIS000,47829429100016,RECYDIS,1.0,DIRECT_ID,[],,,,,,,,,
40RECYGO0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40REFALY0000,52924172100024,REFALY,1.0,CALCULATED,[],,,,,,,,,
40REFLEXE000,43956883300040,REFLEX INSERIM,1.0,DIRECT_ID,[],,,,,,,,,
40REGALI0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40REGIEDESEA,,,0.0,NOT_FOUND,[],,,,,,,,,
40REGISTER00,,,0.0,NOT_FOUND,[],,,,,,,,,
40RENTO00000,,,0.0,NOT_FOUND,[],,,,,,,,,
40RESTAUPRO0,,,0.0,NOT_FOUND,[],,,,,,,,,
40RETAIL0000,,,0.0,NOT_FOUND,"[""98208464200015""]",,,,,,,,,
40REUSSIR000,38830863700056,REUSSIR,1.0,DIRECT_ID,[],,,,,,,,,
40REY0000000,55420081600383,PHILIPPE REY SA-TRANSIT TRANSPORTS,1.0,DIRECT_ID,[],,,,,,,,,
40RG FRANCE0,,,0.0,NOT_FOUND,[],,,,,,,,,
40RIBEGROUPE,50082937900014,RIBEGROUPE,1.0,DIRECT_ID,[],,,,,,,,,
40RIVERCHELL,33214896400098,RIVERCHELLES,0.8,CALCULATED,"[""49028236500033""]",,,,,,,,,
40RNT0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40ROADFROID0,,,0.0,NOT_FOUND,[],,,,,,,,,
40ROBERT0000,34026995000010,SARL LE MAS ROBERTY,1.0,DIRECT_ID,[],,,,,,,,,
40ROUX000000,30717862400010,ETABLISSEMENTS ROUX SARL,1.0,DIRECT_ID,[],,,,,,,,,
40ROYALEXO00,,,0.0,NOT_FOUND,[],,,,,,,,,
40RUINART000,,,0.0,NOT_FOUND,"[""43140590100015"", ""35356600300011""]",,,,,,,,,
40RUNGIS0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40RUNGISEMBA,,,0.0,NOT_FOUND,[],,,,,,,,,
40RUNGISIMPR,,,0.0,NOT_FOUND,[],,,,,,,,,
40RUNGISLOG0,84000040000019,RUNGIS LOGISTIQUE,1.0,DIRECT_ID,[],,,,,,,,,
40SAFMARINEF,,,0.0,NOT_FOUND,[],,,,,,,,,
40SAGE000000,31396612900857,SAGE,1.0,DIRECT_ID,[],,,,,,,,,
40SAICAPACK0,,,0.0,NOT_FOUND,[],,,,,,,,,
40SAINT00000,63732026800062,ETABLISSEMENT LE SAINT FRUITS LEGUMES,1.0,DIRECT_ID,[],,,,,,,,,
40SALMODIS00,,,0.0,NOT_FOUND,[],,,,,,,,,
40SAMSON0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SAP0000000,39934148600013,SOCIETE ST ANDRE PLASTIQUE,1.0,DIRECT_ID,[],,,,,,,,,
40SATAR00000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SATFER0000,71420147200152,SATFER FRANCE,1.0,DIRECT_ID,[],,,,,,,,,
40SATREM0000,49367891600088,CLF,1.0,DIRECT_ID,[],,,,,,,,,
40SAVEUR0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SAVPR00000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SBE0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SBIPRODUIT,88123019700017,SBI PRODUITS,1.0,DIRECT_ID,[],,,,,,,,,
40SCACENTRE0,33810722000018,SCACENTRE,1.0,DIRECT_ID,[],,,,,,,,,
40SCACHA0000,30959916500011,CENTRA APPROVI CHARENT POITOU,1.0,DIRECT_ID,[],,,,,,,,,
40SCADIF0000,41457055600020,SADI,0.95,STRICT_LOCAL,[],,,,,,,,,
40SCALANDES0,,,0.0,NOT_FOUND,"[""50833471100019""]",,,,,,,,,
40SCAMARK000,41097050300026,SCAMARK,1.0,DIRECT_ID,[],,,,,,,,,
40SCANORMAND,31949395300016,COOPERATIVE D'APPROVISIONNEMENT NORMANDE,1.0,DIRECT_ID,[],,,,,,,,,
40SCAOUEST00,00708002100012,SOCIETE COOPERATIVE D'APPROVISIONNEMENT DE L'OUEST,1.0,DIRECT_ID,[],,,,,,,,,
40SCAPAL0000,33438229800019,SCAPALSACE,1.0,DIRECT_ID,[],,,,,,,,,
40SCAPAR0000,38163433600022,SOCIETE COOPERATIVE D'APPROVISIONNEMENT DE LA REGION DE L'ARTOIS SCAPARTOIS,1.0,DIRECT_ID,[],,,,,,,,,
40SCAPES0000,30198615400039,SOCIETE COOPERATIVE D'APPROVISIONNEMENT PARIS-EST,1.0,DIRECT_ID,[],,,,,,,,,
40SCAPNO0000,71820061100025,SOC COOP APPROVISIONNEMENT PARIS NORD,1.0,DIRECT_ID,[],,,,,,,,,
40SCARMOR000,63702081900016,SOC CENTRALE APPROVISIONNEMENT ARMORIQUE,1.0,DIRECT_ID,[],,,,,,,,,
40SCASO00000,59695013900045,SOC CENTRALE APPROVISION SUD OUEST,1.0,DIRECT_ID,[],,,,,,,,,
40SCHIEVE000,34278683700118,SCHIEVER DISTRIBUTION,1.0,DIRECT_ID,[],,,,,,,,,
40SCHWEYER00,30544525600046,SCHWEYER SAS,0.6,CALCULATED,[],,,,,,,,,
40SCOFEL0000,31266869200188,AUCHAN RETAIL AGRO,1.0,DIRECT_ID,[],,,,,,,,,
40SEAFRI0000,,,0.0,NOT_FOUND,"[""49375944300093"", ""83868781200050"", ""48535170400161"", ""82359697800036"", ""90992296500019""]",,,,,,,,,
40SEALAN0000,31256166500141,MAERSK FRANCE,1.0,DIRECT_ID,[],,,,,,,,,
40SEALOGIS00,,,0.0,NOT_FOUND,[],,,,,,,,,
40SEASECURE0,98481763500019,WE SECURE,0.95,STRICT_LOCAL,[],,,,,,,,,
40SECURICOM0,39201336300040,SECURICOM SARL,1.0,DIRECT_ID,[],,,,,,,,,
40SECURIMED0,33442860400055,SECURIMED,1.0,DIRECT_ID,[],,,,,,,,,
40SEDIFEL000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SEDIFRAIS0,34150085800079,SEDIFRAIS,1.0,DIRECT_ID,[],,,,,,,,,
40SELECT0000,32514147100012,SELECT AGRUMES,1.0,DIRECT_ID,[],,,,,,,,,
40SEMMAR0000,66201249100012,SOCIETE D ECONOMIE MIXE D AMENAGEMENT ET DE GESTION DU MARCHE D INTERET NATIONAL DE LA REGION.... SUITE EN OBSERVATION,1.0,DIRECT_ID,[],,,,,,,,,
40SEREMAT000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SERIA00000,41444447100034,SERIA,1.0,CALCULATED,"[""75243045400021""]",,,,,,,,,
40SERREPILAI,,,0.0,NOT_FOUND,[],,,,,,,,,
40SERVICEO00,,,0.0,NOT_FOUND,[],,,,,,,,,
40SETON00000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SHERYCO000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SHOPIX0000,31943832100055,OUTILLAGE DE ST ETIENNE,1.0,DIRECT_ID,[],,,,,,,,,
40SID0000000,68203649600037,SOCIETE INDUSTRIELLE DE DIFFUSION,1.0,DIRECT_ID,[],,,,,,,,,
40SIGEM00000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SIGNALS000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SIIM000000,31346819100082,SIIM - SOCIETE INTERNATIONALE D'IMPORTATION,1.0,DIRECT_ID,[],,,,,,,,,
40SIIMBELGIQ,,,0.0,NOT_FOUND,[],,,,,,,,,
40SILVER0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SIMPLENEW0,,,0.0,NOT_FOUND,[],,,,,,,,,
40SKYFRESH00,85006152400011,M2F LOGISTICS,1.0,DIRECT_ID,[],,,,,,,,,
40SM TRANPO0,42153570900024,TRANSPORTS S.M,1.0,DIRECT_ID,[],,,,,,,,,
40SM TRANSPO,,,0.0,NOT_FOUND,[],,,,,,,,,
40SMIFCI0000,37950943300049,SERVICE DE MAINTENANCE ET D'INSTALLATION EN FROID COMMERCIAL ET INDUSTRIEL,1.0,DIRECT_ID,[],,,,,,,,,
40SMURFIT000,49325490800095,SMURFIT WESTROCK FRANCE,1.0,DIRECT_ID,[],,,,,,,,,
40SOCAFNA000,42819519200060,SOCIETE AFFRETEMENTS NATIONAUX,1.0,DIRECT_ID,[],,,,,,,,,
40SOCAMA0000,30601530600013,SOCAMAINE,1.0,DIRECT_ID,[],,,,,,,,,
40SOCAMI0000,31315129200056,SOC COOPERATIVE SOCAMIL,1.0,DIRECT_ID,[],,,,,,,,,
40SOCARA0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SOCOMO0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SODIEXVAL0,33445929400040,SOCIETE DE DISTRIBUTION EXPRESSE A VOCATION ALIMENTAIRE SODIEXVAL,1.0,DIRECT_ID,[],,,,,,,,,
40SOLEV00000,49389629400029,SOLEV,1.0,DIRECT_ID,[],,,,,,,,,
40SOLSIGN000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SOLUWAN000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SOLYIMPORT,77983234400070,SA SOLY IMPORT,1.0,DIRECT_ID,[],,,,,,,,,
40SOLYNATURE,,,0.0,NOT_FOUND,[],,,,,,,,,
40SOPANO0000,52509180700020,SOPANO,1.0,DIRECT_ID,[],,,,,,,,,
40SOPRIDE000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SORMAF0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SOSDEBARRA,33469181300052,WESTFALIA FRUIT FRANCE,1.0,DIRECT_ID,[],,,,,,,,,
40SOTRAC0000,35026958500096,SOTRACOM AIR TRANSIT,1.0,DIRECT_ID,[],,,,,,,,,
40SOVITRAT00,48414077700018,SOVITRAT 06,1.0,CALCULATED,"[""89023177200017"", ""80489590200018"", ""80489592800013"", ""80525646800010"", ""83174055000015""]",,,,,,,,,
40SOVITRAT23,80489592800039,SOVITRAT 23,1.0,DIRECT_ID,[],,,,,,,,,
40SOVITRAT50,99902918400010,SOVITRAT 70,1.0,CALCULATED,"[""91023403800016"", ""89023169900012"", ""89023172300010"", ""89023177200017"", ""89023178000010""]",,,,,,,,,
40SOVITRAT59,82323384600018,SOVITRAT 29,1.0,CALCULATED,"[""89023169900012"", ""89023172300010"", ""89023177200017"", ""89023178000010"", ""89023180600013""]",,,,,,,,,
40SOVITRAT61,91019331700021,SOVITRAT 61,1.0,DIRECT_ID,[],,,,,,,,,
40SPORTCAR00,51007464400020,SPORT  CAR SERVICES,1.0,DIRECT_ID,[],,,,,,,,,
40SPORTFIVE0,,,0.0,NOT_FOUND,"[""87380345600094"", ""51890228300044"", ""35085768600082""]",,,,,,,,,
40SPRING0000,99882350432178,ADECCO FRANCE,1.0,DIRECT_ID,[],,,,,,,,,
40SRDTRANSPO,50741436500035,SOCIETE RUNGIS DEGROUPAGE & TRANSPORTS,1.0,DIRECT_ID,[],,,,,,,,,
40STADEBREST,39973966300074,STADE BRESTOIS 29,1.0,DIRECT_ID,[],,,,,,,,,
40STAO000000,44848001200021,SOLUTECHNIC ADIS OUEST,1.0,DIRECT_ID,[],,,,,,,,,
40STARFRET00,49468449100041,STAR FRET,1.0,DIRECT_ID,[],,,,,,,,,
40STEF TRANS,,,0.0,NOT_FOUND,[],,,,,,,,,
40STEF000000,31360913300050,STEF INFORMATION ET TECHNOLOGIES,1.0,DIRECT_ID,[],,,,,,,,,
40STIL000000,42466348200042,SOCIETE DE THERMOMETRIE INDUSTRIELLE ET DE LABORATOIRE,1.0,DIRECT_ID,[],,,,,,,,,
40STILL00000,34893701200469,STILL,1.0,DIRECT_ID,[],,,,,,,,,
40STMBIO0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40STRATELIS0,,,0.0,NOT_FOUND,[],,,,,,,,,
40STU0000000,51937705500024,SERVICES TRANSPORTS URGENT EN ABREGE S.T.U.,1.0,DIRECT_ID,[],,,,,,,,,
40STUDIOENTE,49989147100058,STUDIO EN TETE,0.95,STRICT_LOCAL,[],,,,,,,,,
40SUDAFRUIT0,,,0.0,NOT_FOUND,[],,,,,,,,,
40SUDANIMATI,87921816200011,SUD ANIMATIONS,1.0,DIRECT_ID,[],,,,,,,,,
40SUDFERALU0,81926244500029,SUD FER ALU,1.0,DIRECT_ID,[],,,,,,,,,
40SUDINTERIM,81106921000011,AYA INTERIM,0.95,STRICT_LOCAL,[],,,,,,,,,
40SUDRACKRAY,,,0.0,NOT_FOUND,[],,,,,,,,,
40SUEZ000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40SUN7000000,79442356600015,SUN 7 FRUITS,1.0,DIRECT_ID,[],,,,,,,,,
40SUNELIS000,90128823300017,SUNELIS SERVICES,1.0,DIRECT_ID,[],,,,,,,,,
40SYMBIOSE00,79372796700010,SYMBIOSE,1.0,DIRECT_ID,[],,,,,,,,,
40SYNOMEGA00,45150428600027,SYNOMEGA,1.0,DIRECT_ID,[],,,,,,,,,
40SYSTEM0000,30460295600142,COOPERATIVE U,1.0,DIRECT_ID,[],,,,,,,,,
40SYSTEMELOG,,,0.0,NOT_FOUND,[],,,,,,,,,
40SYSTEMEUNA,,,0.0,NOT_FOUND,[],,,,,,,,,
40TACYCOM000,82145154900025,,1.0,DIRECT_ID,[],,,,,,,,,
40TANG000000,30624383300044,TANG FRERES,1.0,DIRECT_ID,[],,,,,,,,,
40TAXILISA00,,,0.0,NOT_FOUND,[],,,,,,,,,
40TBM0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40TDH0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40TDM0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40TDS0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40TECHNOISO0,,,0.0,NOT_FOUND,[],,,,,,,,,
40TECOBAT000,45141145800040,TECOBAT,1.0,DIRECT_ID,[],,,,,,,,,
40TEIE000000,39980957300047,TOUT ENVIRONNEMENT INFORMATIQUE EUROPEEN,1.0,DIRECT_ID,[],,,,,,,,,
40TEMSYS0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40TENNIS0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40TERRA00000,,,0.0,NOT_FOUND,[],,,,,,,,,
40TFR0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40TFT0000000,38310511100025,TFT,1.0,DIRECT_ID,[],,,,,,,,,
40THEOPHILE0,,,0.0,NOT_FOUND,[],,,,,,,,,
40TLPNEGOCE0,,,0.0,NOT_FOUND,[],,,,,,,,,
40TOM0000000,40444999300025,TOM,1.0,DIRECT_ID,[],,,,,,,,,
40TOMBAREL00,30581242200015,TOMBAREL,1.0,DIRECT_ID,[],,,,,,,,,
40TOPOFFICE0,,,0.0,NOT_FOUND,[],,,,,,,,,
40TOSET00000,,,0.0,NOT_FOUND,[],,,,,,,,,
40TPC0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40TPSARCENS0,32823418200017,TRANSPORTS ARCENS,0.95,STRICT_LOCAL,[],,,,,,,,,
40TPSSOULAGE,41927166300017,SOULAGE,1.0,DIRECT_ID,[],,,,,,,,,
40TRACEONE00,,,0.0,NOT_FOUND,[],,,,,,,,,
40TRADIF0000,38012045100030,TRADIF,1.0,DIRECT_ID,[],,,,,,,,,
40TRANS JCN0,80245318300013,TRANS JCN,1.0,DIRECT_ID,[],,,,,,,,,
40TRANSBENNE,,,0.0,NOT_FOUND,[],,,,,,,,,
40TRANSCAM00,,,0.0,NOT_FOUND,[],,,,,,,,,
40TRANSFERIN,,,0.0,NOT_FOUND,[],,,,,,,,,
40TRANSFO000,38225554500024,TRANSFO +,1.0,DIRECT_ID,[],,,,,,,,,
40TRANSGOUR0,33445929400040,SOCIETE DE DISTRIBUTION EXPRESSE A VOCATION ALIMENTAIRE SODIEXVAL,1.0,DIRECT_ID,[],,,,,,,,,
40TRANSITFRU,05781872600010,TRANSIT FRUITS,0.95,STRICT_LOCAL,[],,,,,,,,,
40TRANSLOG00,,,0.0,NOT_FOUND,[],,,,,,,,,
40TRANSPAREN,81523324200024,TRANSPARENCY-ONE,0.95,STRICT_LOCAL,[],,,,,,,,,
40TRIAS00000,78180491900012,MAISON TRIAS,1.0,DIRECT_ID,[],,,,,,,,,
40TROPIL0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40TROPILINE0,80788682500015,TROPILINE,0.8,CALCULATED,[],,,,,,,,,
40TSIP000000,38145747200029,TSIP,1.0,DIRECT_ID,[],,,,,,,,,
40TTM0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40TUNA000000,87834478700014,S.A.S.U TUNA,1.0,DIRECT_ID,[],,,,,,,,,
40TURQUAND00,64203572900036,LES CARTONNAGES TURQUAND,1.0,DIRECT_ID,[],,,,,,,,,
40ULMA000000,40347387900084,ULMA PACKAGING,0.95,STRICT_LOCAL,[],,,,,,,,,
40ULZAMA0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40UNANIME000,75156045900032,UNANIME,0.95,STRICT_LOCAL,[],,,,,,,,,
40UNIVERSEMB,40381555800016,L UNIVERS DE L EMBALLAGE,0.95,STRICT_LOCAL,[],,,,,,,,,
40UNYC000000,47804106400096,UNYC,1.0,DIRECT_ID,[],,,,,,,,,
40USEO000000,48505664200054,USEO,1.0,CALCULATED,[],,,,,,,,,
40VALERO0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40VEGETABLE0,39395594300021,L'ECHO EDITION,1.0,DIRECT_ID,[],,,,,,,,,
40VENEXO0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40VERAYTRANS,42066546500043,TRANSPORTS NICOLAS VERAY,1.0,DIRECT_ID,[],,,,,,,,,
40VERBEK0000,34284866000029,VERBEKE ET FILS,1.0,DIRECT_ID,[],,,,,,,,,
40VERITAS000,,,0.0,NOT_FOUND,[],,,,,,,,,
40VGS0000000,,,0.0,NOT_FOUND,"[""92409501100012""]",,,,,,,,,
40VIANATRPS0,,,0.0,NOT_FOUND,[],,,,,,,,,
40VIDEOJET00,34774750300030,VIDEOJET TECHNOLOGIES SA,1.0,DIRECT_ID,[],,,,,,,,,
40VIDEOPRO00,89054578300015,VIDEO PROTECT SUD,0.95,STRICT_LOCAL,[],,,,,,,,,
40VIGNIATIS0,48398982800015,VIGNIATIS,0.95,STRICT_LOCAL,[],,,,,,,,,
40VILLAMONT0,,,0.0,NOT_FOUND,[],,,,,,,,,
40VINANNTES0,84934876800011,VINANTES BIOENERGIES,0.95,STRICT_LOCAL,[],,,,,,,,,
40VINAS00000,30118845400013,VINAS,1.0,DIRECT_ID,[],,,,,,,,,
40VISAGE0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40VIVALYA000,80853384800012,VIVALYA,1.0,DIRECT_ID,[],,,,,,,,,
40VLATRANSP0,,,0.0,NOT_FOUND,[],,,,,,,,,
40VOLVO00000,,,0.0,NOT_FOUND,[],,,,,,,,,
40VYF0000000,88926834800014,VYF HOLDING,0.6,CALCULATED,[],,,,,,,,,
40WAKERS0000,,,0.0,NOT_FOUND,[],,,,,,,,,
40WFCONSULTI,,,0.0,NOT_FOUND,[],,,,,,,,,
40WFSERVICES,,,0.0,NOT_FOUND,[],,,,,,,,,
40WORLDANIMA,,,0.0,NOT_FOUND,"[""49908806000045""]",,,,,,,,,
40WSL0000000,,,0.0,NOT_FOUND,[],,,,,,,,,
40WURTH00000,,,0.0,NOT_FOUND,[],,,,,,,,,
